library,path,issue,value
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Blue Skies/._17 I Don't Stand A Ghost Of A Cha.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Blue Skies/._18 Tell Me At Midnight.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Blue Skies/._19 Oh! Look At Me Now.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Blue Skies/._20 Devil May Care.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Blue Skies/._21 April Played The Fiddle.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Blue Skies/._22 Blueskies.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Blue Skies/._23 Stardust.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._01 Jingle Bells.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._02 Christmas Song.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._03 Mistletoe and Holly.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._04 I'll Be Home for Christmas.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._05 Christmas Waltz.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._06 Have Yourself a Merry Little Christmas.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._07 The First Noel.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._08 Hark! The Herald Angels Sing.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._09 Oh Little Town of Bethlehem.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._10 Adeste Fideles.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._11 It Came upon a Midnight Clear.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._12 Silent Night.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._13 White Christmas.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Christmas Album/._14 The Christmas Waltz.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._April in Paris.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._Around the world.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._Autumn in New York.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._Brazil.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._Day in, day out.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._French foreign legion.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._It's nice to go trav'ling.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._Let's get away from it all.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._London by night.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Classics tracks/._Moonlight in Vermont.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._01 Come Dance With Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._02 Something's Gotta Give.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._03 Just In Time.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._04 Dancing In The Dark.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._05 Too Close For Comfort.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._06 I Could Have Danced All Night.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._08 Day In--Day Out.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._09 Cheek To Cheek.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._10 Baubles, Bangles And Beads.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._11 The Song Is You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Dance With Me/._12 The Last Dance.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Fly with Me/._06 On the Road to Mandalay.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Fly with Me/._11 Blue Hawaii.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Come Fly with Me/._15 I Love Paris [_].mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._01 Somebody Loves Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._02 Exactly Like You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._03 Personality.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._04 Tea For Two.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._05 Make Believe.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._06 The Night We Called It A Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._07 Where Is My Bess.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._09 Dream When You're Feeling Blue.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._10 Put Your Dreams Away.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._11 Day By Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._12 Oh! What Seemed To Be.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._13 Five Minutes More.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._14 The Things We Did Last Summer.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._15 The Coffee Song.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._17 Mam'selle.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Day By Day/._18 Fools Rush In.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._01 Frank Sinatra & Luther Vandros.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._02 Frank Sinatra & Aretha Frankli.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._03 I've Got a Crush on You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._04 Frank Sinatra & Julio Iglesias.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._05 Come Rain or Come Shine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._06 Frank Sinatra & Tony Bennett _.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._07 Frank Sinatra & Natalie Cole _.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._09 Guess I'll Hang My Tears Out to Dry_In the Wee Small Hours of the Morni.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._10 Frank Sinatra & Liza Minnelli.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._11 Frank Sinatra & Anita Baker _.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._12 Frank Sinatra & Bono _ I've Go.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets/._13 Frank Sinatra & Kenny G _ All.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._01 For Once in My Life.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._01 The Lady Is a Tramp.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._03 Bewitched, Bothered and Bewildered.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._04 The Best Is Yet to Come.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._05 Moonlight in Vermont.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._06 Fly Me to the Moon.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._08 A Foggy Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._09 Where or When.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._10 Embraceable You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._11 Witchcraft.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._12 How Do You Keep the Music Playing__My Funny Valentine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Duets II/._14 The House I Live In.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._01 Girl from Ipanema.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._02 Dindi.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._03 Change Partners.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._04 Corcovado.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._05 Meditation (Meditação).MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._06 If You Never Come to Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._07 How Insensitive (Insensatez).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._08 I Concentrate on You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Francis Albert Sinatra & Antonio Carlos Jobim/._10 Once I Loved (O Amor en Paz).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._01 Only The Lonely.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._03 What's New_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._04 It's A Lonesome Old Town.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._05 Willow Weep For Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._06 Good-Bye.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._07 Blues In The Night.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._09 Ebb Tide.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._10 Spring Is Here.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._11 Gone With The Wind.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._12 One For My Baby.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Frank Sinatra Sings for Only The Lonely/._13 Sleep Warm.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._03 It Was A Wery Good Year.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._04 Somewhere In Your Heart 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._05 Forget Domani.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._06 Somethin' Stupid (w_Nancy Sinatra).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._08 Tell Her.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._09 The World We Knew.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._10 When Somebody Loves You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._11 This Town.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Hits/._12 Softly As I Leave You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._01 My Funny Valentine.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._02 What Is This Thing Called Love_.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._03 Like Someone in Love.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._04 I've Got a Crush on You.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._05 Let's Fall in Love.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._06 You'd Be So Easy to Love.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._07 Fly Me to the Moon.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._08 In the Blue of Evening 2.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._09 Moonlight Serenade.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._10 I'm Getting Sentimental over You.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._11 In the Still of the Night.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._12 You and the Night and the Music.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._14 I Hadn't Anyone Till You.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._15 My Heart Stood Still.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._16 The Very Thought of You.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._17 The Way You Look Tonight.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._18 You Brought a New Kind of Love to Me.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._19 Night and Day.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._20 Come Rain or Come Shine.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._21 All the Way.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Greatest Love Songs/._22 Strangers in the Night.MP3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._01 In The Wee Small Hours Of The Morning 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._02 Mood Indigo 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._03 Glad To Be Unhappy 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._04 I Get Along Without You Very Well 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._05 Deep In A Dream 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._06 I See Your Face Before Me 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._07 Can't We Be Friends_ 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._09 What Is This Thing Called Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._10 Last Night When We Were Young 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._11 I'll Be Around 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._12 Ill Wind 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._13 It Never Entered My Mind 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._14 Dancing On The Ceiling 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._15 I'll Never Be The Same 2.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/In The Wee Small Hours/._16 This Love Of Mine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._01 L.A. is my lady.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._02 The best of everything.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._03 How do you keep the music playing_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._04 Teach me tonight.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._05 It's all right with me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._06 Mack the Knife.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._07 Until the real thing comes along.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._08 Stormy weather.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._09 If I should lose you.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._10 A hundred years from today.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/L.A. Is My Lady/._11 After you've gone.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way/._02 Pennies from Heaven.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way/._04 Yesterday.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way/._05 The Laddy is A Tramp.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way/._07 Didn't We.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way/._08 For Once in My Life.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way/._09 I'll Drink the Wine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way/._10 Mrs. Robinson.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._01 My Way.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._03 Theme From New York New York.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._04 I Get A Kick Out Of You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._05 Somethin' Stupid.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._06 Moon River.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._07 What Now My Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._08 Summer Wind.mp3,metadata_error,can't sync to MPEG frame
